subject,video,sampling_rate_hz,ECG_HR_Mean,ECG_HR_SD,ECG_HR_Median,ECG_HR_Max,ECG_HR_Min,ECG_R_Peaks_N,ECG_Beats_per_min,ECG_HRV_SDNN,ECG_HRV_RMSSD,ECG_HRV_pNN50,ECG_HRV_LF,ECG_HRV_HF,ECG_HRV_LFHF,ECG_HRV_SD1,ECG_HRV_SD2
sub_8,3,1000,74.11159553357209,2.031960480094896,74.2746959173038,78.125,68.1044267877412,146,73.82001735950179,23.072439231847152,16.0312195418814,0.0,,,,,
sub_8,4,1000,71.78210651768049,1.8333949420904374,71.97406232110391,76.43312101910827,67.72009029345372,192,71.94379391100702,22.05756890731284,16.27397017519566,0.5235602094240838,,,,,
sub_8,5,1000,73.79754949406029,1.8569822808084706,73.82854544107174,80.0,68.3371298405467,178,73.59173126614988,21.245553025734257,17.4509051601655,0.5649717514124294,,,,,
sub_8,6,1000,73.2152852117397,1.7281807314858768,73.23326015516321,77.82101167315174,69.20415224913495,179,73.18568994889267,19.987637422104548,14.179040790551136,0.0,,,,,
sub_8,7,1000,84.51602610192057,7.791098132581982,85.99185737177667,101.69491525423729,71.09004739336493,277,84.36548223350255,66.65298845187077,10.885352961246094,0.0,,,,,
sub_8,8,1000,77.30523278134103,6.861578674314026,74.72139315413608,90.36144578313252,66.07929515418502,185,77.21739130434781,68.2607920186511,12.02320161392881,0.0,,,,,
sub_8,10,1000,72.69438140659251,2.4991018832617202,72.61888862094136,80.32128514056225,67.41573033707866,123,72.70864326459838,29.08329003244357,20.822548172514676,0.0,,,,,
sub_8,11,1000,73.51631276608103,4.956210912378222,72.99513530106478,94.7867298578199,61.03763987792472,1176,73.5,53.96400865006467,24.107139477028507,2.6382978723404253,,,,,
sub_8,12,1000,70.89062745684102,5.73273739872713,69.84390916508193,88.75739644970413,59.230009871668315,141,70.5,66.86226235658575,19.688948073957448,0.7142857142857143,,,,,
sub_9,1,1000,73.68541792057505,6.349475525821014,73.10457336888163,95.08716323296355,60.544904137235115,228,73.71364834063465,70.37819497445541,55.29198440843852,37.44493392070485,,,,,
sub_9,2,1000,77.81483778406833,6.651099753890031,77.9822989951813,96.15384615384616,59.642147117296226,224,77.65060693424542,68.95345004668444,51.901891163100274,23.766816143497756,,,,,
sub_9,3,1000,74.35834670889439,7.2342311653915425,71.74139795575368,98.19967266775778,65.21739130434783,147,74.32563391675866,76.28386097004352,41.88078318274385,23.972602739726025,,,,,
sub_9,4,1000,74.15262045015739,6.724435039461434,73.84215694800608,94.9367088607595,60.36217303822938,198,74.19203747072599,74.95669249311848,61.7689077059298,43.14720812182741,,,,,
sub_9,5,1000,74.34668087149399,6.309395050050949,72.57989345463477,93.02325581395348,62.761506276150634,180,74.4186046511628,68.45780016634768,52.37585643288949,34.07821229050279,,,,,
sub_9,6,1000,74.20221227202755,6.719607481454869,73.0711338042019,98.03921568627452,61.91950464396285,181,74.00340715502556,72.50245805888933,49.61139488860695,37.77777777777778,,,,,
sub_9,7,1000,78.30895915048322,8.998812679353007,77.43629881060694,101.35135135135135,62.43496357960458,257,78.2741116751269,88.33770394755282,52.08571367109652,31.640625,,,,,
sub_9,8,1000,74.99576924575979,6.181349434809166,74.24768805098404,94.48818897637796,61.855670103092784,179,74.71304347826087,67.29345791055643,59.478287354854686,35.95505617977528,,,,,
sub_9,10,1000,70.9875682803195,6.553831457996049,70.21935105958046,93.02325581395348,61.162079510703364,120,70.93526172155939,78.42283472021884,58.74456339793121,41.17647058823529,,,,,
sub_9,11,1000,75.52826225399711,7.526725227351963,74.61824849134835,106.57193605683838,58.36575875486381,1208,75.5,79.32501535961816,55.13845079632638,29.411764705882355,,,,,
sub_9,12,1000,74.19323029042769,8.964622168657808,72.52461926221557,99.83361064891847,61.162079510703364,148,74.0,96.0181442138143,43.27595428385239,20.408163265306122,,,,,
