subject,start_s,end_s,video
23,360.00001000000003,419.99901,7
23,390.00001000000003,449.99901,11
23,420.00001000000003,479.99901,11
23,450.00001000000003,509.99901,11
23,480.00001000000003,539.99901,11
23,510.00001000000003,569.99901,1
23,540.00001,599.99901,1
23,570.00001,629.99901,1
23,600.00001,659.99901,1
23,630.00001,689.99901,1
23,660.00001,719.99901,1
23,690.00001,749.99901,1
23,720.00001,779.99901,11
23,750.00001,809.99901,11
23,780.00001,839.99901,11
23,810.00001,869.99901,11
23,840.00001,899.99901,3
23,870.00001,929.99901,3
23,900.00001,959.99901,3
23,930.00001,989.99901,3
23,960.00001,1019.99901,11
23,990.00001,1049.99901,11
23,1020.00001,1079.99901,11
23,1050.00001,1109.99901,11
23,1080.00001,1139.99901,5
23,1110.00001,1169.99901,5
23,1140.00001,1199.99901,5
23,1170.00001,1229.99901,5
23,1200.00001,1259.99901,11
23,1230.00001,1289.99901,11
23,1260.00001,1319.99901,11
23,1290.00001,1349.99901,11
23,1320.00001,1379.99901,8
23,1350.00001,1409.99901,8
23,1380.00001,1439.99901,8
23,1410.00001,1469.99901,8
23,1440.00001,1499.99901,8
23,1470.00001,1529.99901,11
23,1500.00001,1559.99901,11
23,1530.00001,1589.99901,11
23,1560.00001,1619.99901,11
23,1590.00001,1649.99901,6
23,1620.00001,1679.99901,6
23,1650.00001,1709.99901,6
23,1680.00001,1739.99901,6
23,1710.00001,1769.99901,6
23,1740.00001,1799.99901,11
23,1770.00001,1829.99901,11
23,1800.00001,1859.99901,11
23,1830.00001,1889.99901,11
23,1860.00001,1919.99901,4
23,1890.00001,1949.99901,4
23,1920.00001,1979.99901,4
23,1950.00001,2009.99901,4
23,1980.00001,2039.99901,4
23,2010.00001,2069.99901,11
23,2040.00001,2099.99901,11
23,2070.00001,2129.99901,11
23,2100.0000099999997,2159.99901,11
23,2130.0000099999997,2189.99901,2
23,2160.0000099999997,2219.99901,2
23,2190.0000099999997,2249.99901,2
23,2220.0000099999997,2279.99901,2
23,2250.0000099999997,2309.99901,2
23,2280.0000099999997,2339.99901,2
23,2310.0000099999997,2369.99901,12
23,2340.0000099999997,2399.99901,12
23,2370.0000099999997,2429.99901,12
24,0.00101,60.00001,10
24,30.00201,90.00101,10
24,60.00101,120.00101,10
24,90.00201,150.00001,11
24,120.00201,180.00001,11
24,150.00101,210.00001,11
24,180.00101,240.00001,11
24,210.00101,270.00001000000003,6
24,240.00101,300.00001000000003,6
24,270.00101,330.00001000000003,6
24,300.00101,360.00001000000003,6
24,330.00101,390.00001000000003,6
24,360.00101,420.00001000000003,11
24,390.00101,450.00001000000003,11
24,420.00101,480.00001000000003,11
24,450.00101,510.00001000000003,11
24,480.00101,540.00001,8
24,510.00101,570.00001,8
24,540.0010100000001,600.00001,8
24,570.0010100000001,630.00001,8
24,600.0010100000001,660.00001,8
24,630.0010100000001,690.00001,11
24,660.0010100000001,720.00001,11
24,690.0010100000001,750.00001,11
24,720.0010100000001,780.00001,11
24,750.0010100000001,810.00001,4
24,780.0010100000001,840.00001,4
24,810.0010100000001,870.00001,4
24,840.0010100000001,900.00001,4
24,870.0010100000001,930.00001,4
24,900.0010100000001,960.00001,11
24,930.0010100000001,990.00001,11
24,960.0010100000001,1020.00001,11
24,990.0010100000001,1050.00001,11
24,1020.0010100000001,1080.00001,2
24,1050.00101,1110.00001,2
24,1080.00101,1140.00001,2
24,1110.00101,1170.00001,2
24,1140.00101,1200.00001,2
24,1170.00101,1230.00001,2
24,1200.00101,1260.00001,11
24,1230.00101,1290.00001,11
24,1260.00101,1320.00001,11
24,1290.00101,1350.00001,11
24,1320.00101,1380.00001,5
24,1350.00101,1410.00001,5
24,1380.00101,1440.00001,5
24,1410.00101,1470.00001,5
24,1440.00101,1500.00001,5
24,1470.00101,1530.00001,11
24,1500.00101,1560.00001,11
24,1530.00101,1590.00001,11
24,1560.00101,1620.00001,11
24,1590.00101,1650.00001,3
24,1620.00101,1680.00001,3
24,1650.00101,1710.00001,3
24,1680.00101,1740.00001,11
24,1710.00101,1770.00001,11
24,1740.00101,1800.00001,11
24,1770.00101,1830.00001,11
24,1800.00101,1860.00001,1
24,1830.00101,1890.00001,1
24,1860.00101,1920.00001,1
24,1890.00101,1950.00001,1
24,1920.00101,1980.00001,1
24,1950.00101,2010.00001,1
24,1980.00101,2040.00001,1
24,2010.00101,2070.00001,11
24,2040.00101,2100.0000099999997,11
24,2070.00101,2130.0000099999997,11
24,2100.00101,2160.0000099999997,11
24,2130.00101,2190.0000099999997,7
24,2160.00101,2220.0000099999997,7
24,2190.00101,2250.0000099999997,7
24,2220.00101,2280.0000099999997,7
24,2250.00101,2310.0000099999997,7
24,2280.00101,2340.0000099999997,7
24,2310.00101,2370.0000099999997,12
24,2340.00101,2400.0000099999997,12
24,2370.00101,2430.0000099999997,12
25,0.00101,60.00001,10
25,30.00201,90.00101,10
25,60.00101,120.00101,10
25,90.00201,150.00001,11
25,120.00201,180.00001,11
25,150.00101,210.00001,11
25,180.00101,240.00001,11
25,210.00101,270.00001000000003,1
25,240.00101,300.00001000000003,1
25,270.00101,330.00001000000003,1
25,300.00101,360.00001000000003,1
25,330.00101,390.00001000000003,1
25,360.00101,420.00001000000003,1
25,390.00101,450.00001000000003,11
25,420.00101,480.00001000000003,11
25,450.00101,510.00001000000003,11
25,480.00101,540.00001,11
25,510.00101,570.00001,7
25,540.0010100000001,600.00001,7
25,570.0010100000001,630.00001,7
25,600.0010100000001,660.00001,7
25,630.0010100000001,690.00001,7
25,660.0010100000001,720.00001,7
25,690.0010100000001,750.00001,7
25,720.0010100000001,780.00001,11
25,750.0010100000001,810.00001,11
25,780.0010100000001,840.00001,11
25,810.0010100000001,870.00001,11
25,840.0010100000001,900.00001,5
25,870.0010100000001,930.00001,5
25,900.0010100000001,960.00001,5
25,930.0010100000001,990.00001,5
25,960.0010100000001,1020.00001,11
25,990.0010100000001,1050.00001,11
25,1020.0010100000001,1080.00001,11
25,1050.00101,1110.00001,11
25,1080.00101,1140.00001,3
25,1110.00101,1170.00001,3
25,1140.00101,1200.00001,3
25,1170.00101,1230.00001,3
25,1200.00101,1260.00001,11
25,1230.00101,1290.00001,11
25,1260.00101,1320.00001,11
25,1290.00101,1350.00001,11
25,1320.00101,1380.00001,2
25,1350.00101,1410.00001,2
25,1380.00101,1440.00001,2
25,1410.00101,1470.00001,2
25,1440.00101,1500.00001,2
25,1470.00101,1530.00001,2
25,1500.00101,1560.00001,11
25,1530.00101,1590.00001,11
25,1560.00101,1620.00001,11
25,1590.00101,1650.00001,11
25,1620.00101,1680.00001,6
25,1650.00101,1710.00001,6
25,1680.00101,1740.00001,6
25,1710.00101,1770.00001,6
25,1740.00101,1800.00001,6
25,1770.00101,1830.00001,11
25,1800.00101,1860.00001,11
25,1830.00101,1890.00001,11
25,1860.00101,1920.00001,11
25,1890.00101,1950.00001,8
25,1920.00101,1980.00001,8
25,1950.00101,2010.00001,8
25,1980.00101,2040.00001,8
25,2010.00101,2070.00001,8
25,2040.00101,2100.0000099999997,11
25,2070.00101,2130.0000099999997,11
25,2100.00101,2160.0000099999997,11
25,2130.00101,2190.0000099999997,11
25,2160.00101,2220.0000099999997,4
25,2190.00101,2250.0000099999997,4
25,2220.00101,2280.0000099999997,4
25,2250.00101,2310.0000099999997,4
25,2280.00101,2340.0000099999997,4
25,2310.00101,2370.0000099999997,12
25,2340.00101,2400.0000099999997,12
25,2370.00101,2430.0000099999997,12
26,1e-05,59.999010000000006,10
26,30.00001,90.00000999999999,10
26,60.00001,120.00000999999999,10
26,90.00101,149.99901,11
26,120.00101,179.99901,11
26,150.00001,209.99901,11
26,180.00001,239.99901,11
26,210.00001,269.99901,6
26,240.00001,299.99901,6
26,270.00001000000003,329.99901,6
26,300.00001000000003,359.99901,6
26,330.00001000000003,389.99901,6
26,360.00001000000003,419.99901,11
26,390.00001000000003,449.99901,11
26,420.00001000000003,479.99901,11
26,450.00001000000003,509.99901,11
26,480.00001000000003,539.99901,8
26,510.00001000000003,569.99901,8
26,540.00001,599.99901,8
26,570.00001,629.99901,8
26,600.00001,659.99901,8
26,630.00001,689.99901,11
26,660.00001,719.99901,11
26,690.00001,749.99901,11
26,720.00001,779.99901,11
26,750.00001,809.99901,4
26,780.00001,839.99901,4
26,810.00001,869.99901,4
26,840.00001,899.99901,4
26,870.00001,929.99901,4
26,900.00001,959.99901,11
26,930.00001,989.99901,11
26,960.00001,1019.99901,11
26,990.00001,1049.99901,11
26,1020.00001,1079.99901,2
26,1050.00001,1109.99901,2
26,1080.00001,1139.99901,2
26,1110.00001,1169.99901,2
26,1140.00001,1199.99901,2
26,1170.00001,1229.99901,2
26,1200.00001,1259.99901,11
26,1230.00001,1289.99901,11
26,1260.00001,1319.99901,11
26,1290.00001,1349.99901,11
26,1320.00001,1379.99901,3
26,1350.00001,1409.99901,3
26,1380.00001,1439.99901,3
26,1410.00001,1469.99901,3
26,1440.00001,1499.99901,11
26,1470.00001,1529.99901,11
26,1500.00001,1559.99901,11
26,1530.00001,1589.99901,11
26,1560.00001,1619.99901,5
26,1590.00001,1649.99901,5
26,1620.00001,1679.99901,5
26,1650.00001,1709.99901,5
26,1680.00001,1739.99901,11
26,1710.00001,1769.99901,11
26,1740.00001,1799.99901,11
26,1770.00001,1829.99901,11
26,1800.00001,1859.99901,7
26,1830.00001,1889.99901,7
26,1860.00001,1919.99901,7
26,1890.00001,1949.99901,7
26,1920.00001,1979.99901,7
26,1950.00001,2009.99901,7
26,1980.00001,2039.99901,7
26,2010.00001,2069.99901,11
26,2040.00001,2099.99901,11
26,2070.00001,2129.99901,11
26,2100.0000099999997,2159.99901,11
26,2130.0000099999997,2189.99901,1
26,2160.0000099999997,2219.99901,1
26,2190.0000099999997,2249.99901,1
26,2220.0000099999997,2279.99901,1
26,2250.0000099999997,2309.99901,1
26,2280.0000099999997,2339.99901,1
26,2310.0000099999997,2369.99901,12
26,2340.0000099999997,2399.99901,12
26,2370.0000099999997,2429.99901,12
27,0.0020099999999999996,60.00101,10
27,30.00201,90.00101,10
27,60.00201,120.00101,10
27,90.00201,150.00101,11
27,120.00201,180.00101,11
27,150.00201,210.00101,11
27,180.00201,240.00101,11
27,210.00201,270.00101,3
27,240.00201,300.00101,3
27,270.00201,330.00101,3
27,300.00201,360.00101,3
27,330.00201,390.00101,11
27,360.00201,420.00101,11
27,390.00201,450.00101,11
27,420.00201,480.00101,11
27,450.00201,510.00101,5
27,480.00201,540.0010100000001,5
27,510.00201,570.0010100000001,5
27,540.00201,600.0010100000001,5
27,570.00201,630.0010100000001,5
27,600.00201,660.0010100000001,11
27,630.00201,690.0010100000001,11
27,660.00201,720.0010100000001,11
27,690.00201,750.0010100000001,11
27,720.00201,780.0010100000001,7
27,750.00201,810.0010100000001,7
27,780.00201,840.0010100000001,7
27,810.00201,870.0010100000001,7
27,840.00201,900.0010100000001,7
27,870.00201,930.0010100000001,7
27,900.00201,960.0010100000001,11
27,930.00201,990.0010100000001,11
27,960.00201,1020.0010100000001,11
27,990.00201,1050.00101,11
27,1020.00201,1080.00101,1
27,1050.00201,1110.00101,1
27,1080.00201,1140.00101,1
27,1110.00201,1170.00101,1
27,1140.00201,1200.00101,1
27,1170.00201,1230.00101,1
27,1200.00201,1260.00101,11
27,1230.00201,1290.00101,11
27,1260.00201,1320.00101,11
27,1290.00201,1350.00101,11
27,1320.00201,1380.00101,4
27,1350.00201,1410.00101,4
27,1380.00201,1440.00101,4
27,1410.00201,1470.00101,4
27,1440.00201,1500.00101,4
27,1470.00201,1530.00101,4
27,1500.00201,1560.00101,11
27,1530.00201,1590.00101,11
27,1560.00201,1620.00101,11
27,1590.00201,1650.00101,11
27,1620.00201,1680.00101,2
27,1650.00201,1710.00101,2
27,1680.00201,1740.00101,2
27,1710.00201,1770.00101,2
27,1740.00201,1800.00101,2
27,1770.00201,1830.00101,2
27,1800.00201,1860.00101,11
27,1830.00201,1890.00101,11
27,1860.00201,1920.00101,11
27,1890.00201,1950.00101,11
27,1920.00201,1980.00101,8
27,1950.00201,2010.00101,8
27,1980.00201,2040.00101,8
27,2010.00201,2070.00101,8
27,2040.00201,2100.0020099999997,11
27,2070.00201,2130.0020099999997,11
27,2100.00301,2160.0020099999997,11
27,2130.00301,2190.0020099999997,11
27,2160.00301,2220.0020099999997,6
27,2190.00301,2250.0020099999997,6
27,2220.00301,2280.0020099999997,6
27,2250.00301,2310.0020099999997,6
27,2280.00301,2340.0020099999997,6
27,2310.00301,2370.0020099999997,12
27,2340.00301,2400.0020099999997,12
27,2370.00301,2430.0020099999997,12
28,0.0030099999999999997,60.00201,10
28,30.00301,90.00300999999999,10
28,60.00301,120.00300999999999,10
28,90.00401,150.00201,11
28,120.00401,180.00201,11
28,150.00301000000002,210.00201,11
28,180.00301000000002,240.00201,11
28,210.00301000000002,270.00201,8
28,240.00301000000002,300.00201,8
28,270.00301,330.00201,8
28,300.00301,360.00201,8
28,330.00301,390.00201,8
28,360.00301,420.00201,11
28,390.00301,450.00201,11
28,420.00301,480.00201,11
28,450.00301,510.00201,11
28,480.00301,540.00201,6
28,510.00301,570.00201,6
28,540.00301,600.00201,6
28,570.00301,630.00201,6
28,600.00301,660.00201,6
28,630.00301,690.00201,11
28,660.00301,720.00201,11
28,690.00301,750.00201,11
28,720.00301,780.00201,11
28,750.00301,810.00201,2
28,780.00301,840.00201,2
28,810.00301,870.00201,2
28,840.00301,900.00201,2
28,870.00301,930.00201,2
28,900.00301,960.00201,11
28,930.00301,990.00201,11
28,960.00301,1020.00201,11
28,990.00301,1050.00201,11
28,1020.00301,1080.00201,4
28,1050.00301,1110.00201,4
28,1080.00301,1140.00201,4
28,1110.00301,1170.00201,4
28,1140.00301,1200.00201,4
28,1170.00301,1230.00201,4
28,1200.00301,1260.00201,11
28,1230.00301,1290.00201,11
28,1260.00301,1320.00201,11
28,1290.00301,1350.00201,11
28,1320.00301,1380.00201,5
28,1350.00301,1410.00201,5
28,1380.00301,1440.00201,5
28,1410.00301,1470.00201,5
28,1440.00301,1500.00201,5
28,1470.00301,1530.00201,11
28,1500.00301,1560.00201,11
28,1530.00301,1590.00201,11
28,1560.00301,1620.00201,11
28,1590.00301,1650.00201,3
28,1620.00301,1680.00201,3
28,1650.00301,1710.00201,3
28,1680.00301,1740.00201,11
28,1710.00301,1770.00201,11
28,1740.00301,1800.00201,11
28,1770.00301,1830.00201,11
28,1800.00301,1860.00201,7
28,1830.00301,1890.00201,7
28,1860.00301,1920.00201,7
28,1890.00301,1950.00201,7
28,1920.00301,1980.00201,7
28,1950.00301,2010.00201,7
28,1980.00301,2040.00201,7
28,2010.00301,2070.00201,11
28,2040.00301,2100.0020099999997,11
28,2070.00301,2130.0020099999997,11
28,2100.00301,2160.0020099999997,11
28,2130.00301,2190.0020099999997,1
28,2160.00301,2220.0020099999997,1
28,2190.00301,2250.0020099999997,1
28,2220.00301,2280.0020099999997,1
28,2250.00301,2310.0020099999997,1
28,2280.00301,2340.0020099999997,1
28,2310.00301,2370.0020099999997,12
28,2340.00301,2400.0020099999997,12
28,2370.00301,2430.0020099999997,12
29,0.0020099999999999996,60.00101,10
29,30.00201,90.00101,10
29,60.00201,120.00101,10
29,90.00201,150.00101,11
29,120.00201,180.00101,11
29,150.00201,210.00101,11
29,180.00201,240.00101,11
29,210.00201,270.00101,1
29,240.00201,300.00101,1
29,270.00201,330.00101,1
29,300.00201,360.00101,1
29,330.00201,390.00101,1
29,360.00201,420.00101,1
29,390.00201,450.00101,11
29,420.00201,480.00101,11
29,450.00201,510.00101,11
29,480.00201,540.0010100000001,11
29,510.00201,570.0010100000001,3
29,540.00201,600.0010100000001,3
29,570.00201,630.0010100000001,3
29,600.00201,660.0010100000001,3
29,630.00201,690.0010100000001,11
29,660.00201,720.0010100000001,11
29,690.00201,750.0010100000001,11
29,720.00201,780.0010100000001,11
29,750.00201,810.0010100000001,7
29,780.00201,840.0010100000001,7
29,810.00201,870.0010100000001,7
29,840.00201,900.0010100000001,7
29,870.00201,930.0010100000001,7
29,900.00201,960.0010100000001,7
29,930.00201,990.0010100000001,7
29,960.00201,1020.0010100000001,11
29,990.00201,1050.00101,11
29,1020.00201,1080.00101,11
29,1050.00201,1110.00101,11
29,1080.00201,1140.00101,5
29,1110.00201,1170.00101,5
29,1140.00201,1200.00101,5
29,1170.00201,1230.00101,5
29,1200.00201,1260.00101,11
29,1230.00201,1290.00101,11
29,1260.00201,1320.00101,11
29,1290.00201,1350.00101,11
29,1320.00201,1380.00101,4
29,1350.00201,1410.00101,4
29,1380.00201,1440.00101,4
29,1410.00201,1470.00101,4
29,1440.00201,1500.00101,4
29,1470.00201,1530.00101,4
29,1500.00201,1560.00101,11
29,1530.00201,1590.00101,11
29,1560.00201,1620.00101,11
29,1590.00201,1650.00101,11
29,1620.00201,1680.00101,6
29,1650.00201,1710.00101,6
29,1680.00201,1740.00101,6
29,1710.00201,1770.00101,6
29,1740.00201,1800.00101,6
29,1770.00201,1830.00101,11
29,1800.00201,1860.00101,11
29,1830.00201,1890.00101,11
29,1860.00201,1920.00101,11
29,1890.00201,1950.00101,2
29,1920.00201,1980.00101,2
29,1950.00201,2010.00101,2
29,1980.00201,2040.00101,2
29,2010.00201,2070.00101,2
29,2040.00201,2100.0020099999997,11
29,2070.00201,2130.0020099999997,11
29,2100.00301,2160.0020099999997,11
29,2130.00301,2190.0020099999997,11
29,2160.00301,2220.0020099999997,8
29,2190.00301,2250.0020099999997,8
29,2220.00301,2280.0020099999997,8
29,2250.00301,2310.0020099999997,8
29,2280.00301,2340.0020099999997,8
29,2310.00301,2370.0020099999997,12
29,2340.00301,2400.0020099999997,12
29,2370.00301,2430.0020099999997,12
