subject,start_s,end_s,video
9,1101.49201,1121.49101,8
9,1111.49201,1131.49101,8
9,1121.49201,1141.49101,8
9,1131.49201,1151.49101,8
9,1141.49201,1161.49101,8
9,1151.49201,1171.49101,8
9,1161.49201,1181.49101,8
9,1171.49201,1191.49101,8
9,1181.49201,1201.49101,8
9,1205.24201,1225.24101,11
9,1215.24201,1235.24101,11
9,1225.24201,1245.24101,11
9,1235.24201,1255.24101,11
9,1245.24201,1265.24101,11
9,1255.24201,1275.24101,11
9,1265.24201,1285.24101,11
9,1275.24201,1295.24101,11
9,1285.24201,1305.24101,11
9,1295.24201,1315.24101,11
9,1325.24701,1345.24601,3
9,1335.24701,1355.24601,3
9,1345.24701,1365.24601,3
9,1355.24701,1375.24601,3
9,1365.24701,1385.24601,3
9,1375.24701,1395.24601,3
9,1385.24701,1405.24601,3
9,1395.24701,1415.24601,3
9,1405.24701,1425.24601,3
9,1415.24701,1435.24601,3
9,1443.89701,1463.89601,11
9,1453.89701,1473.89601,11
9,1463.89701,1483.89601,11
9,1473.89701,1493.89601,11
9,1483.89701,1503.89601,11
9,1493.89701,1513.89601,11
9,1503.89701,1523.89601,11
9,1513.89701,1533.89601,11
9,1523.89701,1543.89601,11
9,1533.89701,1553.89601,11
9,1563.89601,1583.89501,5
9,1573.89601,1593.89501,5
9,1583.89601,1603.89501,5
9,1593.89601,1613.89501,5
9,1603.89601,1623.89501,5
9,1613.89601,1633.89501,5
9,1623.89601,1643.89501,5
9,1633.89601,1653.89501,5
9,1643.89601,1663.89501,5
9,1653.89601,1673.89501,5
9,1663.89601,1683.89501,5
9,1673.89601,1693.89501,5
9,1683.89601,1703.89501,5
9,1708.99601,1728.99501,11
9,1718.99601,1738.99501,11
9,1728.99601,1748.99501,11
9,1738.99601,1758.99501,11
9,1748.99601,1768.99501,11
9,1758.99601,1778.99501,11
9,1768.99601,1788.99501,11
9,1778.99601,1798.99501,11
9,1788.99601,1808.99501,11
9,1798.99601,1818.99501,11
9,1828.99801,1848.99701,1
9,1838.99801,1858.99701,1
9,1848.99801,1868.99701,1
9,1858.99801,1878.99701,1
9,1868.99801,1888.99701,1
9,1878.99801,1898.99701,1
9,1888.99801,1908.99701,1
9,1898.99801,1918.99701,1
9,1908.99801,1928.99701,1
9,1918.99801,1938.99701,1
9,1928.99801,1948.99701,1
9,1938.99801,1958.99701,1
9,1948.99801,1968.99701,1
9,1958.99801,1978.99701,1
9,1968.99801,1988.99701,1
9,1978.99801,1998.99701,1
9,1988.99801,2008.99701,1
9,2014.59801,2034.59701,11
9,2024.59801,2044.59701,11
9,2034.59801,2054.59701,11
9,2044.59801,2064.59701,11
9,2054.59801,2074.59701,11
9,2064.59801,2084.59701,11
9,2074.59801,2094.59701,11
9,2084.59801,2104.59701,11
9,2094.59801,2114.59701,11
9,2104.5980099999997,2124.59701,11
9,2134.59401,2154.5930099999996,7
9,2144.59401,2164.5930099999996,7
9,2154.59401,2174.5930099999996,7
9,2164.59401,2184.5930099999996,7
9,2174.59401,2194.5930099999996,7
9,2184.59401,2204.5930099999996,7
9,2194.59401,2214.5930099999996,7
9,2204.59401,2224.5930099999996,7
9,2214.59401,2234.5930099999996,7
9,2224.59401,2244.5930099999996,7
9,2234.59401,2254.5930099999996,7
9,2244.59401,2264.5930099999996,7
9,2254.59401,2274.5930099999996,7
9,2264.59401,2284.5930099999996,7
9,2274.59401,2294.5930099999996,7
9,2284.59401,2304.5930099999996,7
9,2294.59401,2314.5930099999996,7
9,2304.59401,2324.5930099999996,7
9,2331.59501,2351.59401,12
9,2341.59501,2361.59401,12
9,2351.59501,2371.59401,12
9,2361.59501,2381.59401,12
9,2371.59501,2391.59401,12
9,2381.59501,2401.59401,12
9,2391.59501,2411.59401,12
9,2401.59501,2421.59401,12
9,2411.59501,2431.59401,12
9,2421.59501,2441.59401,12
10,0.0020099999999999996,20.001009999999997,10
10,10.00201,30.001009999999997,10
10,20.00201,40.00101,10
10,30.00201,50.00101,10
10,40.00201,60.00101,10
10,50.00201,70.00101,10
10,60.00201,80.00101,10
10,70.00201,90.00101,10
10,80.00201,100.00101,10
10,101.52501,121.52400999999999,11
10,111.52501,131.52401,11
10,121.52501,141.52401,11
10,131.52501,151.52401,11
10,141.52501,161.52401,11
10,151.52501,171.52401,11
10,161.52501,181.52401,11
10,171.52501,191.52401,11
10,181.52501,201.52401,11
10,191.52501,211.52401,11
10,221.54201,241.54101,8
10,231.54201,251.54101,8
10,241.54201,261.54101,8
10,251.54201,271.54101,8
10,261.54201,281.54101,8
10,271.54201,291.54101,8
10,281.54201,301.54101,8
10,291.54201,311.54101,8
10,301.54201,321.54101,8
10,311.54201,331.54101,8
10,321.54201,341.54101,8
10,331.54201,351.54101,8
10,341.54201,361.54101,8
10,365.29201,385.29101,11
10,375.29201,395.29101,11
10,385.29201,405.29101,11
10,395.29201,415.29101,11
10,405.29201,425.29101,11
10,415.29201,435.29101,11
10,425.29201,445.29101,11
10,435.29201,455.29101,11
10,445.29201,465.29101,11
10,455.29201,475.29101,11
10,485.29501,505.29401,6
10,495.29501,515.29401,6
10,505.29501,525.29401,6
10,515.29501,535.29401,6
10,525.29501,545.29401,6
10,535.29501,555.29401,6
10,545.29501,565.29401,6
10,555.29501,575.29401,6
10,565.29501,585.29401,6
10,575.29501,595.29401,6
10,585.29501,605.29401,6
10,595.29501,615.29401,6
10,605.29501,625.29401,6
10,632.04501,652.04401,11
10,642.04501,662.04401,11
10,652.04501,672.04401,11
10,662.04501,682.04401,11
10,672.04501,692.04401,11
10,682.04501,702.04401,11
10,692.04501,712.04401,11
10,702.04501,722.04401,11
10,712.04501,732.04401,11
10,722.04501,742.04401,11
10,752.04701,772.04601,4
10,762.04701,782.04601,4
10,772.04701,792.04601,4
10,782.04701,802.04601,4
10,792.04701,812.04601,4
10,802.04701,822.04601,4
10,812.04701,832.04601,4
10,822.04701,842.04601,4
10,832.04701,852.04601,4
10,842.04701,862.04601,4
10,852.04701,872.04601,4
10,862.04701,882.04601,4
10,872.04701,892.04601,4
10,882.04701,902.04601,4
10,892.04701,912.04601,4
10,912.14701,932.14601,11
10,922.14701,942.14601,11
10,932.14701,952.14601,11
10,942.14701,962.14601,11
10,952.14701,972.14601,11
10,962.14701,982.14601,11
10,972.14701,992.14601,11
10,982.14701,1002.14601,11
10,992.14701,1012.14601,11
10,1002.14701,1022.14601,11
10,1032.14801,1052.14701,2
10,1042.14801,1062.14701,2
10,1052.14801,1072.14701,2
10,1062.14801,1082.14701,2
10,1072.14801,1092.14701,2
10,1082.14801,1102.14701,2
10,1092.14801,1112.14701,2
10,1102.14801,1122.14701,2
10,1112.14801,1132.14701,2
10,1122.14801,1142.14701,2
10,1132.14801,1152.14701,2
10,1142.14801,1162.14701,2
10,1152.14801,1172.14701,2
10,1162.14801,1182.14701,2
10,1172.14801,1192.14701,2
10,1182.14801,1202.14701,2
10,1205.24801,1225.24701,11
10,1215.24801,1235.24701,11
10,1225.24801,1245.24701,11
10,1235.24801,1255.24701,11
10,1245.24801,1265.24701,11
10,1255.24801,1275.24701,11
10,1265.24801,1285.24701,11
10,1275.24801,1295.24701,11
10,1285.24801,1305.24701,11
10,1295.24801,1315.24701,11
10,1325.24701,1345.24601,3
10,1335.24701,1355.24601,3
10,1345.24701,1365.24601,3
10,1355.24701,1375.24601,3
10,1365.24701,1385.24601,3
10,1375.24701,1395.24601,3
10,1385.24701,1405.24601,3
10,1395.24701,1415.24601,3
10,1405.24701,1425.24601,3
10,1415.24701,1435.24601,3
10,1443.89701,1463.89601,11
10,1453.89701,1473.89601,11
10,1463.89701,1483.89601,11
10,1473.89701,1493.89601,11
10,1483.89701,1503.89601,11
10,1493.89701,1513.89601,11
10,1503.89701,1523.89601,11
10,1513.89701,1533.89601,11
10,1523.89701,1543.89601,11
10,1533.89701,1553.89601,11
10,1563.89801,1583.89701,1
10,1573.89801,1593.89701,1
10,1583.89801,1603.89701,1
10,1593.89801,1613.89701,1
10,1603.89801,1623.89701,1
10,1613.89801,1633.89701,1
10,1623.89801,1643.89701,1
10,1633.89801,1653.89701,1
10,1643.89801,1663.89701,1
10,1653.89801,1673.89701,1
10,1663.89801,1683.89701,1
10,1673.89801,1693.89701,1
10,1683.89801,1703.89701,1
10,1693.89801,1713.89701,1
10,1703.89801,1723.89701,1
10,1713.89801,1733.89701,1
10,1723.89801,1743.89701,1
10,1749.49801,1769.49701,11
10,1759.49801,1779.49701,11
10,1769.49801,1789.49701,11
10,1779.49801,1799.49701,11
10,1789.49801,1809.49701,11
10,1799.49801,1819.49701,11
10,1809.49801,1829.49701,11
10,1819.49801,1839.49701,11
10,1829.49801,1849.49701,11
10,1839.49801,1859.49701,11
10,1869.49601,1889.49501,5
10,1879.49601,1899.49501,5
10,1889.49601,1909.49501,5
10,1899.49601,1919.49501,5
10,1909.49601,1929.49501,5
10,1919.49601,1939.49501,5
10,1929.49601,1949.49501,5
10,1939.49601,1959.49501,5
10,1949.49601,1969.49501,5
10,1959.49601,1979.49501,5
10,1969.49601,1989.49501,5
10,1979.49601,1999.49501,5
10,1989.49601,2009.49501,5
10,2014.59601,2034.59501,11
10,2024.59601,2044.59501,11
10,2034.59601,2054.59501,11
10,2044.59601,2064.59501,11
10,2054.59601,2074.59501,11
10,2064.59601,2084.59501,11
10,2074.59601,2094.59501,11
10,2084.59601,2104.5960099999998,11
10,2094.59601,2114.5960099999998,11
10,2104.59701,2124.5960099999998,11
10,2134.59401,2154.5930099999996,7
10,2144.59401,2164.5930099999996,7
10,2154.59401,2174.5930099999996,7
10,2164.59401,2184.5930099999996,7
10,2174.59401,2194.5930099999996,7
10,2184.59401,2204.5930099999996,7
10,2194.59401,2214.5930099999996,7
10,2204.59401,2224.5930099999996,7
10,2214.59401,2234.5930099999996,7
10,2224.59401,2244.5930099999996,7
10,2234.59401,2254.5930099999996,7
10,2244.59401,2264.5930099999996,7
10,2254.59401,2274.5930099999996,7
10,2264.59401,2284.5930099999996,7
10,2274.59401,2294.5930099999996,7
10,2284.59401,2304.5930099999996,7
10,2294.59401,2314.5930099999996,7
10,2304.59401,2324.5930099999996,7
10,2331.59501,2351.59401,12
10,2341.59501,2361.59401,12
10,2351.59501,2371.59401,12
10,2361.59501,2381.59401,12
10,2371.59501,2391.59401,12
10,2381.59501,2401.59401,12
10,2391.59501,2411.59401,12
10,2401.59501,2421.59401,12
10,2411.59501,2431.59401,12
10,2421.59501,2441.59401,12
11,1e-05,19.99901,10
11,10.00001,29.99901,10
11,20.00001,39.999010000000006,10
11,30.00001,49.999010000000006,10
11,40.00001,59.999010000000006,10
11,50.00001,70.00000999999999,10
11,60.00001,80.00000999999999,10
11,70.00101,90.00000999999999,10
11,80.00101,100.00000999999999,10
11,101.52501,121.52400999999999,11
11,111.52501,131.52401,11
11,121.52501,141.52401,11
11,131.52501,151.52401,11
11,141.52501,161.52401,11
11,151.52501,171.52401,11
11,161.52501,181.52401,11
11,171.52501,191.52401,11
11,181.52501,201.52401,11
11,191.52501,211.52401,11
11,221.54701,241.54601,3
11,231.54701,251.54601,3
11,241.54701,261.54601,3
11,251.54701,271.54601,3
11,261.54701,281.54601,3
11,271.54701,291.54601,3
11,281.54701,301.54601,3
11,291.54701,311.54601,3
11,301.54701,321.54601,3
11,311.54701,331.54601,3
11,340.19701000000003,360.19601,11
11,350.19701000000003,370.19601,11
11,360.19701000000003,380.19601,11
11,370.19701000000003,390.19601,11
11,380.19701000000003,400.19601,11
11,390.19701000000003,410.19601,11
11,400.19701000000003,420.19601,11
11,410.19701000000003,430.19601,11
11,420.19701000000003,440.19601,11
11,430.19701000000003,450.19601,11
11,460.19401,480.19301,7
11,470.19401,490.19301,7
11,480.19401,500.19301,7
11,490.19401,510.19301,7
11,500.19401,520.19301,7
11,510.19401,530.19301,7
11,520.19401,540.19301,7
11,530.19401,550.19301,7
11,540.19401,560.19301,7
11,550.19401,570.19301,7
11,560.19401,580.19301,7
11,570.19401,590.19301,7
11,580.19401,600.19301,7
11,590.19401,610.19301,7
11,600.19401,620.19301,7
11,610.19401,630.19301,7
11,620.19401,640.19301,7
11,630.19401,650.19301,7
11,657.19401,677.19301,11
11,667.19401,687.19301,11
11,677.19401,697.19301,11
11,687.19401,707.19301,11
11,697.19401,717.19301,11
11,707.19401,727.19301,11
11,717.19401,737.19301,11
11,727.19401,747.19301,11
11,737.19401,757.19301,11
11,747.19401,767.19301,11
11,777.19801,797.19701,1
11,787.19801,807.19701,1
11,797.19801,817.19701,1
11,807.19801,827.19701,1
11,817.19801,837.19701,1
11,827.19801,847.19701,1
11,837.19801,857.19701,1
11,847.19801,867.19701,1
11,857.19801,877.19701,1
11,867.19801,887.19701,1
11,877.19801,897.19701,1
11,887.19801,907.19701,1
11,897.19801,917.19701,1
11,907.19801,927.19701,1
11,917.19801,937.19701,1
11,927.19801,947.19701,1
11,937.19801,957.19701,1
11,962.79801,982.79701,11
11,972.79801,992.79701,11
11,982.79801,1002.79701,11
11,992.79801,1012.79701,11
11,1002.79801,1022.79701,11
11,1012.79801,1032.79701,11
11,1022.79801,1042.79701,11
11,1032.79801,1052.79701,11
11,1042.79801,1062.79701,11
11,1052.79801,1072.79701,11
11,1082.79601,1102.79501,5
11,1092.79601,1112.79501,5
11,1102.79601,1122.79501,5
11,1112.79601,1132.79501,5
11,1122.79601,1142.79501,5
11,1132.79601,1152.79501,5
11,1142.79601,1162.79501,5
11,1152.79601,1172.79501,5
11,1162.79601,1182.79501,5
11,1172.79601,1192.79501,5
11,1182.79601,1202.79501,5
11,1192.79601,1212.79501,5
11,1202.79601,1222.79501,5
11,1227.89601,1247.89501,11
11,1237.89601,1257.89501,11
11,1247.89601,1267.89501,11
11,1257.89601,1277.89501,11
11,1267.89601,1287.89501,11
11,1277.89601,1297.89501,11
11,1287.89601,1307.89501,11
11,1297.89601,1317.89501,11
11,1307.89601,1327.89501,11
11,1317.89601,1337.89501,11
11,1347.89201,1367.89101,8
11,1357.89201,1377.89101,8
11,1367.89201,1387.89101,8
11,1377.89201,1397.89101,8
11,1387.89201,1407.89101,8
11,1397.89201,1417.89101,8
11,1407.89201,1427.89101,8
11,1417.89201,1437.89101,8
11,1427.89201,1447.89101,8
11,1437.89201,1457.89101,8
11,1447.89201,1467.89101,8
11,1457.89201,1477.89101,8
11,1467.89201,1487.89101,8
11,1491.64201,1511.64101,11
11,1501.64201,1521.64101,11
11,1511.64201,1531.64101,11
11,1521.64201,1541.64101,11
11,1531.64201,1551.64101,11
11,1541.64201,1561.64101,11
11,1551.64201,1571.64101,11
11,1561.64201,1581.64101,11
11,1571.64201,1591.64101,11
11,1581.64201,1601.64101,11
11,1611.64701,1631.64601,4
11,1621.64701,1641.64601,4
11,1631.64701,1651.64601,4
11,1641.64701,1661.64601,4
11,1651.64701,1671.64601,4
11,1661.64701,1681.64601,4
11,1671.64701,1691.64601,4
11,1681.64701,1701.64601,4
11,1691.64701,1711.64601,4
11,1701.64701,1721.64601,4
11,1711.64701,1731.64601,4
11,1721.64701,1741.64601,4
11,1731.64701,1751.64601,4
11,1741.64701,1761.64601,4
11,1751.64701,1771.64601,4
11,1771.74701,1791.74601,11
11,1781.74701,1801.74601,11
11,1791.74701,1811.74601,11
11,1801.74701,1821.74601,11
11,1811.74701,1831.74601,11
11,1821.74701,1841.74601,11
11,1831.74701,1851.74601,11
11,1841.74701,1861.74601,11
11,1851.74701,1871.74601,11
11,1861.74701,1881.74601,11
11,1891.74801,1911.74701,2
11,1901.74801,1921.74701,2
11,1911.74801,1931.74701,2
11,1921.74801,1941.74701,2
11,1931.74801,1951.74701,2
11,1941.74801,1961.74701,2
11,1951.74801,1971.74701,2
11,1961.74801,1981.74701,2
11,1971.74801,1991.74701,2
11,1981.74801,2001.74701,2
11,1991.74801,2011.74701,2
11,2001.74801,2021.74701,2
11,2011.74801,2031.74701,2
11,2021.74801,2041.74701,2
11,2031.74801,2051.74801,2
11,2041.74801,2061.74801,2
11,2064.84801,2084.84701,11
11,2074.84801,2094.84701,11
11,2084.84801,2104.8480099999997,11
11,2094.84801,2114.8480099999997,11
11,2104.84901,2124.8480099999997,11
11,2114.84901,2134.8480099999997,11
11,2124.84901,2144.8480099999997,11
11,2134.84901,2154.8480099999997,11
11,2144.84901,2164.8480099999997,11
11,2154.84901,2174.8480099999997,11
11,2184.84501,2204.84401,6
11,2194.84501,2214.84401,6
11,2204.84501,2224.84401,6
11,2214.84501,2234.84401,6
11,2224.84501,2244.84401,6
11,2234.84501,2254.84401,6
11,2244.84501,2264.84401,6
11,2254.84501,2274.84401,6
11,2264.84501,2284.84401,6
11,2274.84501,2294.84401,6
11,2284.84501,2304.84401,6
11,2294.84501,2314.84401,6
11,2304.84501,2324.84401,6
11,2331.5960099999998,2351.59501,12
11,2341.5960099999998,2361.59501,12
11,2351.5960099999998,2371.59501,12
11,2361.5960099999998,2381.59501,12
11,2371.5960099999998,2391.59501,12
11,2381.5960099999998,2401.59501,12
11,2391.5960099999998,2411.59501,12
11,2401.5960099999998,2421.59501,12
11,2411.5960099999998,2431.59501,12
11,2421.5960099999998,2441.59501,12
12,0.002,20.001,10
12,10.002,30.002,10
12,20.003,40.001,10
12,30.003,50.001,10
12,40.002,60.001,10
12,50.002,70.002,10
12,60.002,80.002,10
12,70.003,90.002,10
12,80.003,100.002,10
12,101.525,121.524,11
12,111.525,131.524,11
12,121.525,141.524,11
12,131.525,151.524,11
12,141.525,161.524,11
12,151.525,171.524,11
12,161.525,181.524,11
12,171.525,191.524,11
12,181.525,201.524,11
12,191.525,211.524,11
12,221.547,241.546,4
12,231.547,251.546,4
12,241.547,261.546,4
12,251.547,271.546,4
12,261.547,281.546,4
12,271.547,291.546,4
12,281.547,301.546,4
12,291.547,311.546,4
12,301.547,321.546,4
12,311.547,331.546,4
12,321.547,341.546,4
12,331.547,351.546,4
12,341.547,361.546,4
12,351.547,371.546,4
12,361.547,381.546,4
12,381.647,401.646,11
12,391.647,411.646,11
12,401.647,421.646,11
12,411.647,431.646,11
12,421.647,441.646,11
12,431.647,451.646,11
12,441.647,461.646,11
12,451.647,471.646,11
12,461.647,481.646,11
12,471.647,491.646,11
12,501.648,521.647,2
12,511.648,531.647,2
12,521.648,541.647,2
12,531.648,551.647,2
12,541.648,561.647,2
12,551.648,571.647,2
12,561.648,581.647,2
12,571.648,591.647,2
12,581.648,601.647,2
12,591.648,611.647,2
12,601.648,621.647,2
12,611.648,631.647,2
12,621.648,641.647,2
12,631.648,651.647,2
12,641.648,661.647,2
12,651.648,671.647,2
12,674.748,694.747,11
12,684.748,704.747,11
12,694.748,714.747,11
12,704.748,724.747,11
12,714.748,734.747,11
12,724.748,744.747,11
12,734.748,754.747,11
12,744.748,764.747,11
12,754.748,774.747,11
12,764.748,784.747,11
12,794.745,814.744,6
12,804.745,824.744,6
12,814.745,834.744,6
12,824.745,844.744,6
12,834.745,854.744,6
12,844.745,864.744,6
12,854.745,874.744,6
12,864.745,884.744,6
12,874.745,894.744,6
12,884.745,904.744,6
12,894.745,914.744,6
12,904.745,924.744,6
12,914.745,934.744,6
12,941.496,961.495,11
12,951.496,971.495,11
12,961.496,981.495,11
12,971.496,991.495,11
12,981.496,1001.495,11
12,991.496,1011.495,11
12,1001.496,1021.495,11
12,1011.496,1031.495,11
12,1021.496,1041.495,11
12,1031.496,1051.495,11
12,1061.492,1081.491,8
12,1071.492,1091.491,8
12,1081.492,1101.491,8
12,1091.492,1111.491,8
12,1101.492,1121.491,8
12,1111.492,1131.491,8
12,1121.492,1141.491,8
12,1131.492,1151.491,8
12,1141.492,1161.491,8
12,1151.492,1171.491,8
12,1161.492,1181.491,8
12,1171.492,1191.491,8
12,1181.492,1201.491,8
12,1205.242,1225.241,11
12,1215.242,1235.241,11
12,1225.242,1245.241,11
12,1235.242,1255.241,11
12,1245.242,1265.241,11
12,1255.242,1275.241,11
12,1265.242,1285.241,11
12,1275.242,1295.241,11
12,1285.242,1305.241,11
12,1295.242,1315.241,11
12,1325.246,1345.245,5
12,1335.246,1355.245,5
12,1345.246,1365.245,5
12,1355.246,1375.245,5
12,1365.246,1385.245,5
12,1375.246,1395.245,5
12,1385.246,1405.245,5
12,1395.246,1415.245,5
12,1405.246,1425.245,5
12,1415.246,1435.245,5
12,1425.246,1445.245,5
12,1435.246,1455.245,5
12,1445.246,1465.245,5
12,1470.346,1490.345,11
12,1480.346,1500.345,11
12,1490.346,1510.345,11
12,1500.346,1520.345,11
12,1510.346,1530.345,11
12,1520.346,1540.345,11
12,1530.346,1550.345,11
12,1540.346,1560.345,11
12,1550.346,1570.345,11
12,1560.346,1580.345,11
12,1590.347,1610.346,3
12,1600.347,1620.346,3
12,1610.347,1630.346,3
12,1620.347,1640.346,3
12,1630.347,1650.346,3
12,1640.347,1660.346,3
12,1650.347,1670.346,3
12,1660.347,1680.346,3
12,1670.347,1690.346,3
12,1680.347,1700.346,3
12,1708.997,1728.996,11
12,1718.997,1738.996,11
12,1728.997,1748.996,11
12,1738.997,1758.996,11
12,1748.997,1768.996,11
12,1758.997,1778.996,11
12,1768.997,1788.996,11
12,1778.997,1798.996,11
12,1788.997,1808.996,11
12,1798.997,1818.996,11
12,1828.994,1848.993,7
12,1838.994,1858.993,7
12,1848.994,1868.993,7
12,1858.994,1878.993,7
12,1868.994,1888.993,7
12,1878.994,1898.993,7
12,1888.994,1908.993,7
12,1898.994,1918.993,7
12,1908.994,1928.993,7
12,1918.994,1938.993,7
12,1928.994,1948.993,7
12,1938.994,1958.993,7
12,1948.994,1968.993,7
12,1958.994,1978.993,7
12,1968.994,1988.993,7
12,1978.994,1998.993,7
12,1988.994,2008.993,7
12,1998.994,2018.993,7
12,2025.994,2045.993,11
12,2035.994,2055.993,11
12,2045.994,2065.993,11
12,2055.994,2075.993,11
12,2065.994,2085.993,11
12,2075.994,2095.993,11
12,2085.994,2105.993,11
12,2095.994,2115.993,11
12,2105.994,2125.993,11
12,2115.994,2135.993,11
12,2145.998,2165.997,1
12,2155.998,2175.997,1
12,2165.998,2185.997,1
12,2175.998,2195.997,1
12,2185.998,2205.997,1
12,2195.998,2215.997,1
12,2205.998,2225.997,1
12,2215.998,2235.997,1
12,2225.998,2245.997,1
12,2235.998,2255.997,1
12,2245.998,2265.997,1
12,2255.998,2275.997,1
12,2265.998,2285.997,1
12,2275.998,2295.997,1
12,2285.998,2305.997,1
12,2295.998,2315.997,1
12,2305.998,2325.997,1
12,2331.598,2351.597,12
12,2341.598,2361.597,12
12,2351.598,2371.597,12
12,2361.598,2381.597,12
12,2371.598,2391.597,12
12,2381.598,2401.597,12
12,2391.598,2411.597,12
12,2401.598,2421.597,12
12,2411.598,2431.597,12
12,2421.598,2441.597,12
13,0.00101,20.001009999999997,10
13,10.00101,30.001009999999997,10
13,20.00201,40.00001,10
13,30.00201,50.00001,10
13,40.00101,60.00001,10
13,50.00101,70.00101,10
13,60.00101,80.00101,10
13,70.00201,90.00101,10
13,80.00201,100.00101,10
13,101.52501,121.52400999999999,11
13,111.52501,131.52401,11
13,121.52501,141.52401,11
13,131.52501,151.52401,11
13,141.52501,161.52401,11
13,151.52501,171.52401,11
13,161.52501,181.52401,11
13,171.52501,191.52401,11
13,181.52501,201.52401,11
13,191.52501,211.52401,11
13,221.54601,241.54501000000002,5
13,231.54601,251.54501000000002,5
13,241.54601,261.54501,5
13,251.54601,271.54501,5
13,261.54601,281.54501,5
13,271.54601,291.54501,5
13,281.54601,301.54501,5
13,291.54601,311.54501,5
13,301.54601,321.54501,5
13,311.54601,331.54501,5
13,321.54601,341.54501,5
13,331.54601,351.54501,5
13,341.54601,361.54501,5
13,366.64601,386.64501,11
13,376.64601,396.64501,11
13,386.64601,406.64501,11
13,396.64601,416.64501,11
13,406.64601,426.64501,11
13,416.64601,436.64501,11
13,426.64601,446.64501,11
13,436.64601,456.64501,11
13,446.64601,466.64501,11
13,456.64601,476.64501,11
13,486.64701,506.64601,3
13,496.64701,516.64601,3
13,506.64701,526.64601,3
13,516.64701,536.64601,3
13,526.64701,546.64601,3
13,536.64701,556.64601,3
13,546.64701,566.64601,3
13,556.64701,576.64601,3
13,566.64701,586.64601,3
13,576.64701,596.64601,3
13,605.29701,625.29601,11
13,615.29701,635.29601,11
13,625.29701,645.29601,11
13,635.29701,655.29601,11
13,645.29701,665.29601,11
13,655.29701,675.29601,11
13,665.29701,685.29601,11
13,675.29701,695.29601,11
13,685.29701,705.29601,11
13,695.29701,715.29601,11
13,725.29401,745.29301,7
13,735.29401,755.29301,7
13,745.29401,765.29301,7
13,755.29401,775.29301,7
13,765.29401,785.29301,7
13,775.29401,795.29301,7
13,785.29401,805.29301,7
13,795.29401,815.29301,7
13,805.29401,825.29301,7
13,815.29401,835.29301,7
13,825.29401,845.29301,7
13,835.29401,855.29301,7
13,845.29401,865.29301,7
13,855.29401,875.29301,7
13,865.29401,885.29301,7
13,875.29401,895.29301,7
13,885.29401,905.29301,7
13,895.29401,915.29301,7
13,922.29401,942.29301,11
13,932.29401,952.29301,11
13,942.29401,962.29301,11
13,952.29401,972.29301,11
13,962.29401,982.29301,11
13,972.29401,992.29301,11
13,982.29401,1002.29301,11
13,992.29401,1012.29301,11
13,1002.29401,1022.29301,11
13,1012.29401,1032.29301,11
13,1042.29801,1062.29701,1
13,1052.29801,1072.29701,1
13,1062.29801,1082.29701,1
13,1072.29801,1092.29701,1
13,1082.29801,1102.29701,1
13,1092.29801,1112.29701,1
13,1102.29801,1122.29701,1
13,1112.29801,1132.29701,1
13,1122.29801,1142.29701,1
13,1132.29801,1152.29701,1
13,1142.29801,1162.29701,1
13,1152.29801,1172.29701,1
13,1162.29801,1182.29701,1
13,1172.29801,1192.29701,1
13,1182.29801,1202.29701,1
13,1192.29801,1212.29701,1
13,1202.29801,1222.29701,1
13,1227.89801,1247.89701,11
13,1237.89801,1257.89701,11
13,1247.89801,1267.89701,11
13,1257.89801,1277.89701,11
13,1267.89801,1287.89701,11
13,1277.89801,1297.89701,11
13,1287.89801,1307.89701,11
13,1297.89801,1317.89701,11
13,1307.89801,1327.89701,11
13,1317.89801,1337.89701,11
13,1347.89501,1367.89401,6
13,1357.89501,1377.89401,6
13,1367.89501,1387.89401,6
13,1377.89501,1397.89401,6
13,1387.89501,1407.89401,6
13,1397.89501,1417.89401,6
13,1407.89501,1427.89401,6
13,1417.89501,1437.89401,6
13,1427.89501,1447.89401,6
13,1437.89501,1457.89401,6
13,1447.89501,1467.89401,6
13,1457.89501,1477.89401,6
13,1467.89501,1487.89401,6
13,1494.64501,1514.64401,11
13,1504.64501,1524.64401,11
13,1514.64501,1534.64401,11
13,1524.64501,1544.64401,11
13,1534.64501,1554.64401,11
13,1544.64501,1564.64401,11
13,1554.64501,1574.64401,11
13,1564.64501,1584.64401,11
13,1574.64501,1594.64401,11
13,1584.64501,1604.64401,11
13,1614.64801,1634.64701,2
13,1624.64801,1644.64701,2
13,1634.64801,1654.64701,2
13,1644.64801,1664.64701,2
13,1654.64801,1674.64701,2
13,1664.64801,1684.64701,2
13,1674.64801,1694.64701,2
13,1684.64801,1704.64701,2
13,1694.64801,1714.64701,2
13,1704.64801,1724.64701,2
13,1714.64801,1734.64701,2
13,1724.64801,1744.64701,2
13,1734.64801,1754.64701,2
13,1744.64801,1764.64701,2
13,1754.64801,1774.64701,2
13,1764.64801,1784.64701,2
13,1787.74801,1807.74701,11
13,1797.74801,1817.74701,11
13,1807.74801,1827.74701,11
13,1817.74801,1837.74701,11
13,1827.74801,1847.74701,11
13,1837.74801,1857.74701,11
13,1847.74801,1867.74701,11
13,1857.74801,1877.74701,11
13,1867.74801,1887.74701,11
13,1877.74801,1897.74701,11
13,1907.74701,1927.74601,4
13,1917.74701,1937.74601,4
13,1927.74701,1947.74601,4
